Word Tag
and O
D. O
W. O
&amp; O
A. O
S. O
Iddings O
, O
for O
appellant O
. O
W. O
A. O
Covey O
, O
guardian O
ad O
litem O
, O
for O
appellees O
. O
Mr. B-A
Justice I-A
Dunn I-A
delivered O
the O
opinion O
of O
the O
court: O
By O
his O
will O
executed O
on O
March O
3 O
, O
1896 O
, O
Robert O
A. O
Andrew O
disposed O
of O
his O
property O
as O
follows: O
\u201cI O
want O
all O
my O
just O
debts O
paid O
, O
including O
my O
funeral O
expenses O
. O
\u201cI O
give O
, O
devise O
and O
bequeath O
to O
my O
beloved O
wife O
, O
Hannah O
S. O
Andrew O
, O
after O
my O
debts O
are O
paid O
, O
all O
my O
property O
, O
both O
real O
estate O
and O
personal O
property O
, O
wherever O
it O
may O
be O
found O
, O
for O
and O
during O
her O
lifetime O
, O
and O
at O
her O
death O
one-half O
of O
the O
real O
estate O
and O
personal O
property O
remaining O
shall O
be O
divided O
among O
my O
brothers O
and O
sisters O
or O
their O
heirs O
, O
and O
the O
other O
half O
as O
my O
wife O
, O
Hannah O
S. O
Andrew O
, O
decree O
by O
will O
or O
deed.\u201d O
The O
testator O
died O
on O
October O
21 O
, O
1910 O
, O
and O
his O
will O
was O
admitted O
to O
probate. O
\u25a0 O
His O
estate O
was O
settled O
and O
the O
administrator O
with O
the O
will O
annexed O
was O
discharged O
, O
having O
delivered O
the O
personal O
estate O
to O
Hannah O
S. O
Andrew O
, O
the O
widow. O
She O
went O
into O
possession O
of O
the O
real O
estate O
and O
continued O
to O
possess O
it O
until O
her O
death O
, O
on O
April O
12 O
, O
1922. O
She O
had O
executed O
a O
will O
, O
which O
was O
admitted O
to O
probate O
, O
in O
which O
, O
after O
directing O
the O
payment O
of O
her O
debts O
and O
a O
legacy O
of O
$1000 O
, O
she O
disposed O
of O
the O
residue O
of O
her O
estate O
by O
the O
third O
clause O
, O
as O
follows: O
\u201cI O
give O
and O
devise O
all O
the O
rest O
and O
remainder O
of O
my O
estate O
, O
both O
real O
and O
personal O
, O
as O
follows O
, O
to-wit: O
A O
one-eighth O
part O
thereof O
to O
the O
children O
of O
my O
deceased O
brother O
Frank O
Berryhill; O
a O
one-eighth O
part O
thereof O
to O
the O
children O
of O
my O
deceased O
brother O
Jackson O
Berryhill; O
a O
one-eighth O
part O
thereof O
to O
the O
children O
of O
my O
deceased O
brother O
F. O
B. O
Berryhill; O
a O
one-eighth O
part O
thereof O
to O
the O
children O
of O
my O
deceased O
brother O
Aaron O
Berryhill; O
a O
one-eighth O
part O
there*460of O
to O
the O
children O
of O
my O
deceased O
brother O
Lemon O
Berryhill; O
a O
one-eighth O
part O
thereof O
to O
the O
children O
of O
my O
deceased O
sister O
, O
Matilda O
Belschford; O
a O
one-eighth O
part O
thereof O
to O
my O
brother O
Lee O
Berryhill; O
a O
one-eighth O
part O
thereof O
to O
my O
I O
brother O
A. O
P. O
Berryhill. O
By O
this O
clause O
of O
my O
will O
it O
is O
intended O
, O
and O
I O
so O
hereby O
declare O
, O
that O
the O
same O
shall O
comprise O
, O
in O
addition O
to O
the O
property O
which O
I O
have O
in O
my O
own O
name O
, O
all O
property O
devised O
to O
me O
by O
and O
under O
the O
terms O
of O
' O
the O
last O
will O
and O
testament O
of O
my O
deceased O
husband O
, O
Robert O
j O
A. O
Andrew O
, O
who O
departed O
this O
life O
testate O
in O
Mason O
county O
, O
j O
Illinois O
, O
and O
whose O
will O
was O
duly O
admitted O
to O
probate O
and O
j O
record O
, O
the O
said O
estate O
so O
devised O
to O
me O
by O
said O
will O
being O
j O
one-half O
part O
of O
all O
of O
his O
estate O
, O
and.this O
devise O
is O
made O
\\ O
under O
and O
by O
virtue O
of O
the O
authority O
therein O
given O
me O
in O
said O
will O
to O
devise O
said O
one-half O
of O
his O
estate O
of O
which O
he O
died O
seized O
, O
which O
will O
was O
admitted O
to O
probate O
by O
the O
county O
court O
of O
Mason O
county O
, O
Illinois.\u201d O
Lee O
Berryhill O
died O
in O
the O
lifetime O
of O
the O
testatrix. O
Margaret O
R. O
Andrew O
Bradford O
, O
a O
sister O
of O
Robert O
A. O
Andrew O
, O
filed O
a O
bill O
in O
the O
circuit O
court O
of O
Mason O
county O
for O
a O
construction O
of O
the O
two O
wills O
, O
and O
being O
dissatisfied O
with O
the O
construction O
given O
by O
the O
court O
, O
which O
was O
that O
the O
share O
of O
property O
appointed O
to O
Lee O
Berryhill O
goes O
to O
the O
heirs O
of O
Hannah O
S. O
Andrew O
, O
has O
appealed O
from O
the O
decree O
, O
claiming O
that O
the O
share O
so O
appointed O
should O
go O
to O
the O
heirs O
of O
Robert O
A. O
Andrew. O
This O
is O
the O
only O
question O
for O
our O
decision. O
It O
was O
the O
obvious O
intention O
of O
the O
testator O
to O
give O
to O
his O
wife O
the O
use O
of O
the O
whole O
of O
his O
property O
during O
her O
life O
and O
that O
the O
remainder O
after O
her O
death O
should O
be O
disposed O
of O
, O
one-half O
by O
him O
and O
one-half O
by O
her. O
He O
gave O
her O
as O
complete O
control O
of O
one-half O
the O
property O
as O
if O
she O
had O
been O
the O
owner O
in O
fee O
simple. O
She O
could O
exercise O
her O
general O
power O
of O
appointment O
at O
any O
time O
by O
a O
conveyance O
or O
appointment O
of O
the O
property O
, O
or O
any O
part O
of O
it O
, O
by O
deed O
to O
herself O
or O
anybody O
else O
, O
or O
at O
her O
death O
by O
will O
, O
for O
the O
benefit O
of O
herself O
or-anybody O
else. O
If O
she O
failed O
to O
exercise O
*461the O
power O
as O
to O
the O
remainder O
or O
any O
part O
of O
it O
, O
the O
whole O
, O
or O
the O
part O
as O
to O
which O
the O
power O
of O
appointment O
was O
not O
exercised O
, O
not O
having O
been O
disposed O
of O
by O
the O
will O
of O
the O
testator O
, O
would O
descend O
to O
his O
heirs. O
The O
contention O
of O
the O
appellant O
is O
that O
so O
far O
as O
the O
one-eighth O
devised O
to O
Lee O
Berryhill O
is O
concerned O
the O
will O
was O
inoperative O
, O
because O
by O
his O
death O
in O
her O
lifetime O
the O
devise O
lapsed O
, O
and O
her O
will O
having O
made O
no O
provision O
for O
the O
disposition O
of O
a O
lapsed O
share O
, O
there O
was O
no O
appointment O
as O
to O
that O
one-eighth; O
that O
since O
her O
husband\u2019s O
will O
made O
no O
devise O
in O
default O
of O
appointment O
there O
was O
an O
intestacy O
as O
to O
that O
share O
and O
it O
descended O
to O
the O
heirs O
of O
the O
husband O
. O
It O
is O
argued O
in O
support O
of O
the O
decree O
that O
immediately O
upon O
the O
execution O
of O
the O
will O
of O
the O
testatrix O
the O
property O
was O
appointed O
and O
transferred O
by O
that O
act O
from O
the O
estate O
of O
Robert O
A. O
Andrew O
to O
the O
estate O
of O
Hannah O
S. O
Andrew O
, O
and O
that O
the O
lapsed O
share O
upon O
the O
death O
of O
Hannah O
being O
a O
part O
of O
her O
estate O
, O
descended O
to O
her O
heirs. O
We O
cannot O
assent O
to O
this O
proposition. O
Her O
will O
did O
not O
take O
effect O
in O
her O
lifetime. O
Until O
her O
death O
it O
was O
subject O
to O
revocation O
, O
and O
in O
that O
case O
would O
have O
been O
of O
no O
more O
effect O
than O
if O
it O
had O
never O
been O
written. O
The O
will O
must O
be O
construed O
as O
taking O
effect O
at O
the O
death O
of O
the O
testatrix O
, O
and O
it O
did O
not O
become O
effective O
as O
an O
execution O
of O
the O
power O
until O
that O
event. O
The O
real O
question O
for O
determination O
is O
, O
therefore O
, O
the O
effect O
of O
the O
will O
as O
an O
appointment O
at O
the O
date O
of O
her O
death O
. O
The O
estate O
of O
the O
testatrix O
was O
only O
a O
life O
estate. O
The O
language O
of O
her O
husband\u2019s O
will O
so O
defined O
it O
, O
and O
the O
creation O
of O
the O
life O
estate O
prevents O
the O
power O
from O
enlarging O
the O
estate O
to O
a O
fee. O
(Fairman O
v. O
Beal O
, O
14 O
Ill. O
244; O
Hamlin O
v. O
United O
States O
Express O
Co. O
107 O
id. O
443; O
Kirkpatrick O
v. O
Kirkpatrick O
, O
197 O
id. O
144.) O
In O
Gilman O
v. O
Bell O
, O
99 O
Ill. O
144 O
, O
there O
was O
a O
devise O
to O
Ellen O
A. O
Bell O
for O
the O
life O
of O
her O
husband O
and O
after O
his O
death O
in O
trust O
to O
convey O
to O
his O
heirs O
, O
but O
with O
power O
in O
the O
husband O
to O
require O
her O
to O
convey O
the O
estate O
*462to O
him O
or O
to O
any O
other O
person. O
Although O
there O
had O
been O
no O
execution O
of O
the O
power O
, O
a O
judgment O
creditor O
of O
the O
husband O
sought O
by O
bill O
in O
equity O
to O
subject O
the O
property O
to O
the O
payment O
of O
his O
judgment O
, O
but O
it O
was O
held O
that O
the O
husband O
took O
no O
interest O
, O
either O
legal O
or O
equitable O
, O
in O
the O
property O
by O
the O
will O
but O
was O
only O
the O
donee O
of O
a O
power O
to O
appoint O
in O
favor O
of O
himself O
or O
others. O
The O
court O
recognized O
the O
\u2022English O
doctrine O
that O
equity O
will O
not O
aid O
creditors O
where O
there O
has O
been O
no O
execution O
of O
the O
power O
, O
but O
will O
aid O
a O
defective O
execution O
in O
favor O
of O
a O
purchaser O
, O
creditor O
, O
wife O
or O
child O
, O
and O
will O
seize O
the O
fund O
and O
apply O
it O
to O
the O
debts O
of O
the O
donee O
of O
the O
power O
where O
a O
power O
has O
been O
executed O
in O
favor O
of O
a O
volunteer. O
It O
was O
said O
that O
\u201cno O
title O
or O
interest O
in O
the O
thing O
vests O
in O
the' O
donee O
of O
the O
power O
until O
he O
exercises O
the O
power. O
It O
is O
virtually O
an O
offer O
to O
him O
of O
the O
estate O
or O
fund O
that O
he O
may O
receive O
or O
reject O
at O
will O
, O
and O
, O
like O
any O
other O
offer O
to O
donate O
property O
to O
a O
person O
, O
no O
title O
can O
vest O
until O
he O
accepts O
the O
offer. O
Nor O
can O
a O
court O
of O
equity O
compel O
him O
to O
accept O
the O
property O
or O
fund O
against O
his O
will O
, O
even O
for O
the O
benefit O
of O
creditors. O
If O
it O
should O
, O
it O
would O
be O
to O
convert O
the O
property O
of O
the O
person O
offering O
to O
make O
the O
donation O
to O
the O
payment O
of O
the O
debts O
of O
another O
person. O
Until O
accepted O
the O
person O
to O
whom O
the O
offer O
is O
made O
has O
not O
, O
nor O
can O
he O
have O
, O
the O
slightest O
interest O
or O
title O
to O
the O
property. O
So O
the O
donee O
of O
the O
power O
only O
receives O
the O
naked O
power O
to O
make O
the O
property O
or O
fund O
his O
own O
, O
and O
when O
he O
exercises O
the O
power O
he O
thereby O
consents O
to O
receive O
it O
and O
the O
title O
thereby O
vests O
in O
him O
, O
although O
it O
may O
pass O
out O
of O
him O
eo O
inst-anti O
to O
the O
appointee; O
and O
when O
the O
appointee O
is O
a O
volunteer O
, O
the O
court O
holds O
that O
he O
by O
the O
appointment O
endeavors O
to O
misapply O
his O
.property O
to O
defraud O
his O
creditors; O
that O
he O
must O
be O
just O
before O
he O
is O
generous. O
This O
seems O
to O
be O
the O
reason O
upon O
which O
the O
cases O
proceed.\u201d O
Under O
American O
and O
English O
decisions O
which O
have O
been O
cited O
by O
counsel O
upon O
either O
side O
these O
rules O
may O
be O
regarded O
as O
established: O
*463(1) O
If O
the O
donee O
of O
a O
general O
power O
of O
appointment O
of O
the O
remainder-after O
a O
particular O
estate O
fails O
to O
exercise O
the O
power O
and O
there O
is O
no O
limitation O
in O
default O
of O
the O
execution O
of O
the O
power O
, O
the O
heirs O
of O
the O
donor O
of O
the O
power O
will O
be-entitled O
to O
the O
property. O
Harrison O
v. O
Battle O
, O
21 O
N. O
C. O
213; O
Bond O
v. O
Moore O
, O
90 O
id. O
240 O
. O
(2) O
If O
the O
donee O
of O
a O
general O
power O
of O
appointment O
appoints O
by O
will O
to O
a O
person O
or O
persons O
, O
all O
or O
some O
of O
whom O
die O
in O
the O
testator\u2019s O
lifetime O
, O
in O
the O
absence O
of O
any O
intention O
to O
the O
contrary O
the O
property O
, O
or O
the O
shares O
of O
those- O
so O
dying O
, O
will O
revert O
to O
the O
donor\u2019s O
heirs. O
Harker O
v. O
Reilly O
, O
4 O
Del. O
Ch. O
72; O
Colthurst O
v. O
Colthurst O
, O
Jones\u2019 O
Exch. O
(Ireland) O
262 O
. O
(3) O
In O
all O
such O
cases O
, O
however O
, O
where O
there O
is O
a O
general O
power O
of O
appointment O
, O
the O
question O
whether O
the O
property O
appointed O
by O
will O
to O
persons O
dying O
before O
the O
testator O
goes O
to O
the O
heirs O
of O
the O
donor O
or O
of O
the O
donee O
of O
the O
power O
is O
a O
question O
of O
the O
intention O
of O
the O
donee O
of O
the O
power. O
In O
re O
Davies\u2019 O
Trusts O
, O
L. O
R. O
13 O
Eq. O
163; O
In O
re O
DeLusi\u2019s O
Trusts O
, O
L. O
R. O
3 O
Ch. O
232; O
Kelly O
v. O
Boyd O
, O
2 O
Ch. O
(1892) O
232 O
. O
(4) O
Where O
an O
appointment O
under O
a O
general O
power O
has O
been O
made O
to O
the O
donee\u2019s O
executor O
or O
to O
trustees O
for O
the O
use O
of O
beneficiaries O
, O
one O
of O
whom O
has O
died O
, O
the O
exercise O
of O
the O
power O
is O
valid O
as O
to O
the O
share O
of O
the O
beneficiary O
dying; O
in O
the O
first O
case O
as O
an O
appointment O
to O
the O
estate O
of O
the O
donee O
of O
the O
power O
, O
in O
the O
second O
as O
a O
resulting O
trust O
in O
favor O
of O
his O
estate. O
In O
re O
Davies\u2019 O
Trusts O
, O
supra; O
In O
re O
VanHagan O
, O
L. O
R. O
16 O
Ch. O
Div. O
18; O
Chamberlain O
v. O
Hutchinson O
, O
22 O
Beav. O
444; O
In O
re O
Pinede O
Settlement O
, O
L. O
R. O
Ch. O
Div. O
(1879) O
672 O
. O
(5) O
Where O
there O
is O
no O
intervention O
of O
a O
trustee O
and O
an O
appointment O
has O
been O
made O
by O
will O
directly O
to O
beneficiaries O
, O
one O
of O
whom O
has O
died O
in O
the O
lifetime O
of O
the O
testator O
, O
the O
donee O
of O
the O
power O
, O
if O
it O
appears O
from O
the O
will O
that O
the O
donee O
meant O
in O
the O
first O
place O
to O
make O
the O
fund O
for O
all O
pur-; O
poses O
his O
own O
and O
in O
the O
next O
place O
to O
dispose O
of O
it O
in O
a\u2019 O
particular O
way O
, O
if O
he O
dealt O
with O
the O
property O
appointed' O
as' O
*464his O
own O
, O
combining O
it O
with O
his O
own O
property O
and O
treating O
it O
all O
as O
his O
own O
, O
without O
distinction O
, O
then O
the O
fund O
will O
be O
held O
to O
go O
to O
those O
persons O
who O
take O
the O
property O
of O
the O
donee. O
In O
re O
DeLusi\u2019s O
Trusts O
, O
supra; O
Willoughby-Osborne O
v. O
Holyoake O
, O
22 O
Ch. O
Div. O
238; O
Coxen O
v. O
Rowland O
, O
1 O
id. O
(1894) O
406; O
Ickeringill O
Estate O
, O
17 O
id. O
(1881) O
151; O
Marten-Shaw O
v. O
Marten O
, O
1 O
id. O
(1902) O
314 O
. O
The O
object O
of O
the O
construction O
of O
a O
will O
is O
to O
give O
effect O
to O
the O
intention O
which O
the O
testator O
has O
expressed O
by O
the O
words O
he O
has O
used O
, O
considered O
in O
the O
light O
of O
the O
surrounding O
circumstances. O
There O
is O
no O
evidence O
that O
the O
testatrix O
was O
legally O
the O
owner O
of O
property O
of O
any O
great O
value. O
She O
had O
the O
control O
, O
as O
completely O
as O
if O
she O
owned O
them O
, O
of O
lands O
, O
personal O
property O
and O
the O
home O
in O
which O
she O
lived O
, O
of O
considerable O
value. O
Doubtless O
she O
regarded O
herself O
as O
the O
owner O
of O
one-half O
of O
all O
the O
property O
in O
her O
possession. O
It O
was O
to O
this O
property O
which O
she O
referred O
in O
the O
third O
clause O
of O
her O
will O
, O
whereby O
she O
devised O
"all O
the O
rest O
and O
remainder O
of O
my O
estate O
, O
real O
and O
personal.\u201d O
So O
far O
as O
the O
evidence O
discloses O
, O
this O
was O
all O
the O
estate O
she O
had. O
To O
make O
clear O
what O
she O
included O
in O
the O
term O
\u201cmy O
estate O
, O
\u201d O
she O
stated O
that O
by O
this O
clause O
of O
her O
will O
she O
intended O
to O
comprise O
, O
in O
addition O
to O
the O
property O
which O
she O
had O
in O
her O
own O
name O
, O
all O
property O
devised O
to O
her O
by O
her O
husband. O
Her O
husband O
devised O
her O
no O
property O
but O
a O
life O
estate O
, O
which O
, O
of O
course O
, O
she O
could O
not O
convey O
by O
will. O
But O
her O
language O
makes O
it O
perfectly O
clear O
that O
her O
will O
comprised O
in O
the O
expression O
\u201cmy O
estate O
, O
\u201d O
all O
the O
property O
that O
she O
was O
authorized O
by O
her O
husband\u2019s O
will O
to O
dispose O
of. O
\u201cComprise\u201d O
means O
to O
\u201ccomprehend O
, O
\u201d O
\u201cinclude O
and O
cover O
, O
\u201d O
\u201cembrace.\u201d O
Her O
will O
comprised O
, O
included O
and O
embraced O
in O
her O
property O
that O
which O
she O
was O
authorized O
by O
her O
husband\u2019s O
will O
to O
dispose O
of. O
She O
treated O
all O
this O
property O
